timestamp_iso,maxForce,targetForce,forceError,nonZeroCount,currentMeasure,systemState,raw_line
2026-02-03T16:23:53.796+13:00,1023.0,500.0,-523.0,501,0.0,Sending,"1023, 500, -523, 501, 0.00, Sending"
2026-02-03T16:23:54.303+13:00,1023.0,500.0,-523.0,509,0.0,Sending,"1023, 500, -523, 509, 0.00, Sending"
2026-02-03T16:23:54.799+13:00,1023.0,500.0,-523.0,491,0.0,Sending,"1023, 500, -523, 491, 0.00, Sending"
2026-02-03T16:23:55.298+13:00,1023.0,500.0,-523.0,500,0.0,Sending,"1023, 500, -523, 500, 0.00, Sending"
2026-02-03T16:23:55.798+13:00,1023.0,500.0,-523.0,500,0.0,Sending,"1023, 500, -523, 500, 0.00, Sending"
2026-02-03T16:23:56.298+13:00,1023.0,500.0,-523.0,500,0.0,Sending,"1023, 500, -523, 500, 0.00, Sending"
2026-02-03T16:23:56.798+13:00,1023.0,500.0,-523.0,499,0.0,Sending,"1023, 500, -523, 499, 0.00, Sending"
2026-02-03T16:23:57.297+13:00,1023.0,500.0,-523.0,501,0.0,Sending,"1023, 500, -523, 501, 0.00, Sending"
2026-02-03T16:23:57.797+13:00,1023.0,500.0,-523.0,500,0.0,Sending,"1023, 500, -523, 500, 0.00, Sending"
2026-02-03T16:23:58.300+13:00,1023.0,500.0,-523.0,499,0.0,Sending,"1023, 500, -523, 499, 0.00, Sending"
2026-02-03T16:23:58.800+13:00,1023.0,500.0,-523.0,501,0.0,Sending,"1023, 500, -523, 501, 0.00, Sending"
2026-02-03T16:23:59.304+13:00,1023.0,500.0,-523.0,509,0.0,Sending,"1023, 500, -523, 509, 0.00, Sending"
2026-02-03T16:23:59.800+13:00,1023.0,500.0,-523.0,491,0.0,Sending,"1023, 500, -523, 491, 0.00, Sending"
2026-02-03T16:24:00.300+13:00,1023.0,500.0,-523.0,500,0.0,Sending,"1023, 500, -523, 500, 0.00, Sending"
2026-02-03T16:24:00.800+13:00,1023.0,500.0,-523.0,500,0.0,Sending,"1023, 500, -523, 500, 0.00, Sending"
2026-02-03T16:24:01.299+13:00,1023.0,500.0,-523.0,500,0.0,Sending,"1023, 500, -523, 500, 0.00, Sending"
2026-02-03T16:24:01.803+13:00,1023.0,500.0,-523.0,509,0.0,Sending,"1023, 500, -523, 509, 0.00, Sending"
2026-02-03T16:24:02.306+13:00,1023.0,500.0,-523.0,500,0.0,Sending,"1023, 500, -523, 500, 0.00, Sending"
2026-02-03T16:24:02.802+13:00,1023.0,500.0,-523.0,491,0.0,Sending,"1023, 500, -523, 491, 0.00, Sending"
2026-02-03T16:24:03.306+13:00,1023.0,500.0,-523.0,509,0.0,Sending,"1023, 500, -523, 509, 0.00, Sending"
2026-02-03T16:24:03.801+13:00,1023.0,500.0,-523.0,490,0.0,Sending,"1023, 500, -523, 490, 0.00, Sending"
2026-02-03T16:24:04.302+13:00,1023.0,500.0,-523.0,501,0.0,Sending,"1023, 500, -523, 501, 0.00, Sending"
2026-02-03T16:24:04.803+13:00,1023.0,500.0,-523.0,500,0.0,Sending,"1023, 500, -523, 500, 0.00, Sending"
2026-02-03T16:24:05.305+13:00,1023.0,500.0,-523.0,509,0.0,Sending,"1023, 500, -523, 509, 0.00, Sending"
